AF3_alpha_abs,AF3_alpha_rel,AF3_entropy,AF3_cog,F7_alpha_abs,F7_alpha_rel,F7_entropy,F7_cog,F3_alpha_abs,F3_alpha_rel,F3_entropy,F3_cog,FC5_alpha_abs,FC5_alpha_rel,FC5_entropy,FC5_cog,T7_alpha_abs,T7_alpha_rel,T7_entropy,T7_cog,P7_alpha_abs,P7_alpha_rel,P7_entropy,P7_cog,O1_alpha_abs,O1_alpha_rel,O1_entropy,O1_cog,O2_alpha_abs,O2_alpha_rel,O2_entropy,O2_cog,P8_alpha_abs,P8_alpha_rel,P8_entropy,P8_cog,T8_alpha_abs,T8_alpha_rel,T8_entropy,T8_cog,FC6_alpha_abs,FC6_alpha_rel,FC6_entropy,FC6_cog,F4_alpha_abs,F4_alpha_rel,F4_entropy,F4_cog,F8_alpha_abs,F8_alpha_rel,F8_entropy,F8_cog,AF4_alpha_abs,AF4_alpha_rel,AF4_entropy,AF4_cog,label
0.00013005742369574797,0.23029567334469378,0.8853224524124581,10.014167287320333,0.00014948012656623366,0.23258514939458053,0.8729897687819883,9.903969916562644,0.0002514317896571089,0.173684050256258,0.7889488088382993,9.79468718288888,0.00017637374662641137,0.16765603421052044,0.8802876938960962,9.945686766818518,0.0006101305788282242,0.17690888218010378,0.8580483407819323,10.679959710977188,0.00028685744474944426,0.1461766239989915,0.930721441346093,10.361132449876743,0.00031890963415180554,0.14225774008719297,0.9174810885801349,10.501699474239153,0.0007293473167098407,0.19991856847579675,0.8748716665937623,10.770416285923595,0.0007631929854378932,0.17223118784499974,0.8693267260273786,10.684527312119114,0.0008322961817590923,0.2519866511434423,0.8823161786247702,10.02254496972339,0.0005229022644306334,0.27970782755209045,0.899024872543026,10.09482938903847,0.0003358391588554629,0.1587622928060691,0.8759622036015348,9.859020288112177,0.0003111979427932017,0.2778512492930784,0.8793253425273618,9.970255604867079,0.0001196270630018471,0.17687023245874484,0.8794827850738047,9.931680008502392,0
0.00010976214044381341,0.19031893543760228,0.8729799312946475,10.134970170442434,0.0001190410788722964,0.18817524551598333,0.8641603460852375,10.057441844768663,0.0001846863077142634,0.13794729429531824,0.8556223324698963,9.824429480517656,0.00012208532078619347,0.1098724429464888,0.8651184495555572,10.600733196867676,0.0006284513911579931,0.19650083559799755,0.8669186558305555,10.756576483762165,0.00035555470943613425,0.15884744510684096,0.9131800901936381,10.257071480685099,0.00038474217432829365,0.17986158891061574,0.9294020563036862,10.486447452142698,0.00044312579860208664,0.14225441644069262,0.8858858400180719,10.931637961145874,0.0005486377679442881,0.14669128601322984,0.8830473048533866,10.499744833574168,0.0006502113361060637,0.2344135713641035,0.8790423996274853,9.79665130781739,0.00033881062184881023,0.19886804337553274,0.8935752581287632,9.614685084315335,0.0002465552323998593,0.13416191349867385,0.8938662366434003,9.602158625279197,0.00020741402921323925,0.20756622107152356,0.8854545402711721,9.591917349587629,9.035867230436634e-05,0.14374731519904962,0.8719697907688985,9.7853666042577,1
9.877464382561003e-05,0.18935975069082134,0.8561411850727151,10.164476572305874,9.304443626606506e-05,0.1364763128980351,0.8409534213120355,10.119003530837205,0.00013788042712655299,0.12116894590149108,0.8594565878181752,10.113795010116718,0.00011282615786889915,0.09614640266338624,0.8442455784058849,10.702624268142001,0.000585614556269211,0.24645475969314645,0.8604950746743062,10.845148637668858,0.00028854411922873827,0.12329519426085636,0.9125993936481501,9.818396001719112,0.00040682565383507385,0.20000524328491295,0.9168954970882014,10.41598400431694,0.0003535933825800356,0.11975903459365844,0.8916326392916539,10.706835991904148,0.0004417043080086812,0.11135870605194043,0.8909601108725924,10.290026188518945,0.000505573335891218,0.21223262793587347,0.8803867311416942,9.549360775454497,0.0002834264431590276,0.17495171423221403,0.8883399233296418,9.627437766995802,0.00020161326255816015,0.13413479801425574,0.8950086745675019,9.979995387379512,0.00016927052278291018,0.19326040318389429,0.8928913432088371,9.533039060308479,7.324769189603287e-05,0.12988309386530542,0.84694581487693,9.696590070554954,1
6.622714931187111e-05,0.14697984707055106,0.8509746586525533,9.583391017230532,4.891485310979643e-05,0.08626227749224379,0.8310746272727515,9.41432377941048,0.00016098428241766743,0.15124082821299858,0.8578898636100496,9.755188671567796,6.555533610625534e-05,0.06455864785212782,0.8031947383634914,9.693698845682544,0.0002836978215728451,0.1414793756872842,0.9057992106407152,10.374513456307355,0.00027955773754526005,0.12378430421645406,0.9061685766407002,9.756069242719514,0.0004498568788107922,0.25027744521760226,0.9060383662578245,10.261775254186414,0.0004283280907983912,0.18037937509246393,0.9073483652010774,10.376455362875909,0.00047053972772206085,0.134010763168112,0.8842742832061088,10.225018426382173,0.00048652913005399305,0.21799363688612755,0.864577048315674,9.6434402060429,0.0003218249721689511,0.2064540155702225,0.8663713342146234,9.511283107501939,0.00024364737187897818,0.16441518752234605,0.9029091484863383,9.80995260796176,0.00018458024363261335,0.21717559813923257,0.8825321994212276,9.402538416731007,8.213319693209159e-05,0.14772574802913493,0.881588392135552,9.598096839808058,1
4.8822360003864665e-05,0.1086336798910827,0.8709654070252544,9.810614315086095,4.507617583043018e-05,0.08102496609318194,0.8157096366096774,10.153703104716124,0.00014935688858778933,0.12143058705252788,0.8530250893647651,9.839170724701427,5.9467577195653095e-05,0.056796783713993826,0.770713675813135,9.877282783864041,0.00018933073899528435,0.0995681268251892,0.8903792263965142,10.188794713345619,0.00021368948982128193,0.08768793700872055,0.8670955383406243,10.088016883400913,0.0003696144181627913,0.20748258650779,0.8846706065646526,10.165921927859618,0.0004224936936915177,0.19962108522057245,0.9097693830569444,10.639791767904569,0.00045992855195587377,0.13944482242879935,0.8840713214007806,10.311378355166958,0.00038262444022300256,0.18321202894026878,0.8668210303684214,10.025356125066333,0.00030999450185286576,0.1951715776459841,0.8605386284181077,9.814182670019575,0.0002556305372017963,0.1510664091099465,0.8847769188972572,9.921120432030152,0.00018006362956899248,0.2028079794744623,0.865320088817894,9.743363169406829,8.150936817519783e-05,0.13355771242614517,0.8949411609448468,9.81954434614131,1
6.0419120934260915e-05,0.14376074903079705,0.8855637595498017,9.824695390157217,5.6576414120179936e-05,0.11354772967433341,0.8508123737758032,10.436952477942889,0.00014773902494604805,0.13020747109311928,0.892354071245694,9.90821553373816,7.387304706128533e-05,0.08056986747909119,0.7809088520098018,10.231024160203097,0.0001881710811358772,0.11016898949499088,0.9309912946758901,9.776637957869424,0.00021550339087051656,0.09578125488634932,0.8764753117990065,10.768217501920683,0.00035765770889694337,0.1919034118182847,0.9301466036112118,10.464855680331643,0.00044784089728270313,0.20316723946942866,0.9179356677709795,10.461666340196105,0.0004410268507591814,0.13378623621635236,0.8869958965657929,10.03016431504006,0.00035618668652823355,0.16692347679704117,0.8763005857082963,9.732608713341875,0.00024026277099203368,0.18875036619709382,0.9132443085858128,9.985097545527768,0.00020440593583999605,0.12923929093790287,0.9103769981809361,10.013235241648339,0.00014201669029851696,0.18062230383074535,0.8945007662314186,10.053805155512702,6.327397710779562e-05,0.12281649588585687,0.9221457995605646,10.053422279943343,1
6.39028915267998e-05,0.16580324654383966,0.8973201406980149,9.835167403168667,6.447694966528162e-05,0.15403018019026324,0.8874173403754478,10.358559381469583,0.00013449077668850842,0.12513178681276188,0.9098112368935533,9.730259489511878,7.420532734701877e-05,0.10366014012675566,0.8229015968314928,10.015516208672487,0.00019724583763388844,0.10074792162096217,0.9104013536950853,9.915564321731505,0.0002558013218348939,0.12247460039414963,0.8619504116934836,11.448363974848558,0.0003104325416015358,0.15462881474767248,0.9357491351834154,10.629090048710577,0.0004128103364007244,0.17913363247278888,0.895780001907395,10.279787656126134,0.00041968753444586486,0.12471052296913974,0.8657913029939083,9.679510291267158,0.00040544057775955756,0.17456435031470177,0.8661514893505579,9.587335590965502,0.00022938798438629126,0.19538608365731164,0.9042795962563673,10.007972311805787,0.00014609654082818377,0.0964694694041535,0.9179573909723746,9.97090049003278,0.00016495209439782308,0.20978105180366063,0.865297673955318,10.08502816495658,6.344117350893575e-05,0.1252487348741492,0.9170613699131956,10.115825897003832,1
7.008562241664289e-05,0.1798882455374854,0.8998220657340941,9.931627937177513,6.9818726905055e-05,0.16221758935502462,0.8994707312099288,10.60317045355229,9.86900368777964e-05,0.08984801617811883,0.9204366877088862,9.880423296294923,7.32732041207945e-05,0.09559061981763815,0.8834853959113521,10.656465105621491,0.0003503856075255517,0.15863043317436124,0.9130175125320009,10.222046880200097,0.00024671980646675824,0.11859533527305754,0.8715043017580212,11.430273450559302,0.00022389617335804375,0.11902232878868753,0.9291003079325729,10.831251537374454,0.00031971444095904274,0.1348994190326283,0.8782192880664136,10.343267190020255,0.0003651910739275164,0.10593971249726318,0.8474084413817997,9.215985021085686,0.00041528146274554835,0.1779933815323714,0.831857231077614,9.298840940092072,0.00018213887478688267,0.1532824777556698,0.9126307521172501,10.365509787166014,0.00011528401364689964,0.07384438663010687,0.9115697435505645,10.575538770900517,0.00015486000421928117,0.18951562384108622,0.8703976761584119,10.348282778763062,7.187863801296876e-05,0.14316151956604473,0.9132976078568954,10.313706853926693,1
7.421855477013002e-05,0.2099999442973191,0.9139508325968431,10.017856110640315,6.058068230984756e-05,0.14574620722968507,0.9256957785488014,10.813402171637097,0.00012236159580472983,0.12380601764999444,0.9230750488338714,9.967878054932141,8.809785346097537e-05,0.13585484309802187,0.9412532918358928,10.95741304757204,0.00037741779714320725,0.16947707037335677,0.8984258724062685,10.273811645419743,0.00027333493908594477,0.15166647973143763,0.8843795405573963,11.162533461445637,0.00025626895907600506,0.14405677535094025,0.9271246960064535,10.880623625376073,0.0002762366539463568,0.12382924240395715,0.8755134386703611,10.063200702198086,0.00037048704008500657,0.11205156795058581,0.8484200186220853,9.050071393098557,0.0004498159952384431,0.20141022669012967,0.8447786472486262,9.361318009767386,0.00015261787964842758,0.1409635094187475,0.9191129398875426,10.517839715981161,0.00013346785042949068,0.10371438926701111,0.9164674248391077,10.641578860631066,0.00014399837883185586,0.19313755590796242,0.8946831501300084,10.541293844068768,7.848359304159462e-05,0.1791518786621201,0.9237827507113014,10.585681089814205,1
5.717046549866994e-05,0.17318858822070848,0.9160362004487775,10.37248996054191,5.823183738875356e-05,0.12350623844365627,0.852441229812556,11.216146992263665,0.00017322090972274502,0.18743371918112275,0.9264455062626766,10.24528667210835,9.393751073182844e-05,0.16141965917249176,0.8859119846375304,11.35432999652458,0.00037286272694633994,0.15268026631351275,0.8928098809317463,10.742678954633858,0.00020898840642219935,0.11277232284443404,0.8955016055062885,10.590508822986774,0.00021685112605557668,0.13640253991385154,0.9296204685558975,10.375337458608515,0.0002623089393289443,0.1225580853310298,0.890435284009152,10.285564932325828,0.0003371642526528259,0.10600308831041898,0.8695700257396871,9.153793409877611,0.0004042923679352171,0.18906915335741217,0.8735209924480002,9.694946050927514,0.0001556303615957296,0.13346000522934456,0.922191992630635,10.606967740926722,0.00017893771283496542,0.14294739390313166,0.9148450873024551,10.619280615356088,0.0001476646548214129,0.2022690751599212,0.8943777391833133,10.75145934282965,0.00010018244808207127,0.2111948591342152,0.9286977455656937,10.89670363879398,1
