TSP_spatial_abs,TSP_spatial_rel,TSP_entropy,TSP_cog,label
1.229315421429662,0.15856452983304428,0.9985420783868033,2.314064106912314,1
1.1137512475369438,0.14978399910159765,0.9972717014766816,2.3698457427001793,1
1.0706532591935058,0.1464665071948075,0.9965887735599879,2.396056344721802,1
0.9602930169164837,0.1429086495550637,0.9956713677296268,2.42727176701371,1
0.8657900792104322,0.14054276511994043,0.9951130762916086,2.4431324818235547,1
0.8179330854729165,0.14358360505146076,0.9959072401284906,2.419341022039167,1
0.8478060914509203,0.1493738380832434,0.9972685565351235,2.3679226394946626,1
0.9116679278354965,0.14778991089349902,0.9971242957299888,2.367752474953876,1
0.9269317435559402,0.145390540297419,0.9966448869362888,2.386381436567822,1
0.92026225670674,0.14322465268434756,0.9962772732189193,2.3957213982121996,1
0.8974830249670341,0.14074952127303383,0.9956944241718053,2.4162116254249195,1
0.8254846566095008,0.1368650673340687,0.9942356919558513,2.4645845043909373,1
0.7748342440627487,0.13556980619047754,0.9937100332805391,2.479248125977779,1
0.7278991949377258,0.13327237094603392,0.9929168143563252,2.4987443515003185,1
0.7142641452408434,0.13212113995252006,0.9925271284529713,2.5076922361111813,1
0.6379762526433649,0.13111740089995855,0.9924403720713294,2.5080324358936568,1
0.681629186645181,0.1276223111282853,0.9915307006769238,2.5254896382349483,1
0.7141130388693757,0.127905352889938,0.9916967924712017,2.521529431948238,1
0.6461582268431255,0.1244175086665175,0.9902779527563452,2.5511288666849183,1
0.7153598955619856,0.13283496277772633,0.9932711295158263,2.486608461617335,1
0.6787357423066788,0.13851866880813796,0.9948215601595253,2.4480394399436536,1
0.6979843962958688,0.1426861003766933,0.9957609315670508,2.422364106807688,1
0.760144192507259,0.147807875167344,0.9967303727453349,2.393860672266236,1
0.7767301879836643,0.14480273625593526,0.9960612104831564,2.4160089158681033,1
0.7991689879131164,0.14361516857479648,0.9958339647660485,2.4223153075740473,1
0.7144166723684219,0.13772809357561808,0.9942491388949629,2.466735813070101,1
0.6891907218486117,0.13665218453082326,0.993942733429472,2.474421640215452,1
0.6381995855035156,0.13981595305389707,0.9948250097876502,2.451808949082295,1
0.6990690948545404,0.14415066520541733,0.9960746054861565,2.413098860889192,1
0.7890329028473972,0.1512682421586362,0.9976247026925396,2.351639915371958,1
0.805918283083089,0.1515504283143569,0.9976910024736774,2.3474117645259067,1
0.8864463566699508,0.15352459181415581,0.9979553439083495,2.3381597557601213,1
0.8956601717801173,0.15668312668345524,0.9981233741515945,2.3433861054444605,1
0.890076522430812,0.14369188511177652,0.9952555197697729,2.44511181820967,1
0.9392939274882472,0.13995488082142543,0.9945515524577765,2.4619178599797236,1
0.8796695794904824,0.13121282181534957,0.9913614259525022,2.5363598732935166,0
0.8523138021167722,0.12866628304486147,0.9908626965239318,2.5446319963046005,0
0.8425234638838832,0.12772678894974687,0.9906400418652483,2.5484892347187884,0
0.7647518218267699,0.12307995540971044,0.9882432914638106,2.594444532522942,0
0.7762721600499427,0.12800224948161465,0.9907972794490626,2.545154887433918,0
0.8483206172694022,0.13498740000185042,0.9930691029338896,2.49778547255265,0
0.8072793895590915,0.13847706433899018,0.9940247792674389,2.4757208494557346,0
0.7862380867603842,0.14214929542106078,0.9952223612621529,2.4430089563088186,0
0.7862149410584369,0.13649385748109902,0.9935430110661647,2.4868662496452756,0
0.6723886544452718,0.12452813597883383,0.9897346449974858,2.5645542509068657,0
0.6656937765516076,0.12881063464907624,0.9914735082587057,2.5296230386757688,0
0.7119229861085776,0.12562064941789466,0.9903494727298117,2.55199914081458,0
0.7002236857710178,0.12459519426904565,0.9902644365535946,2.551864803076292,0
0.6535938932995173,0.12553634647439668,0.990483252253655,2.548271628424497,0
0.6310059008188268,0.12527523573968788,0.9902917424390503,2.5524938157326074,0
0.6386588667668058,0.13105978118228195,0.992203535279603,2.514421376161287,0
0.6872729210381814,0.1339571491202581,0.9931388484184821,2.4935426089703387,0
0.6920953646210859,0.1263799404712396,0.990696292456207,2.544487401014449,0
0.7845710295374944,0.12103490803855306,0.9888904102144902,2.5768031772394924,0
0.9154006278252622,0.11230812658954922,0.9850794845571887,2.6394731558283997,0
0.8115870393966106,0.10930192990967967,0.9836220322590588,2.6611799460970165,0
0.9073972563217501,0.12105376526232944,0.9889137980789435,2.576348303649314,0
0.890599396843452,0.13027731834628922,0.9922061898647605,2.5121576003212063,0
0.9659138861061589,0.15481320301521298,0.9979021425236615,2.3507496059501607,0
1.144892068285051,0.16815307918644998,0.9993853952591982,2.2662169772477077,0
1.1970219280101486,0.1576431662522202,0.9983331744521804,2.3299898564679578,0
1.1465204417768304,0.14770166354632733,0.996672822567231,2.3966119122060676,0
0.9218974088567586,0.13711670135755363,0.9944528461819007,2.4572099010726633,0
0.783622788987868,0.1280565074408414,0.9914497352791254,2.5278713414151803,0
0.8891466305818451,0.14193031526845104,0.9953230397784838,2.437901242210603,0
1.3722304872129383,0.17169522457900038,0.9996049139054294,2.2410231410879375,0
1.3837402152030036,0.17392664894135487,0.999709295264586,2.2399525468764727,0
1.4472804227737859,0.18140548121555308,0.9998955286615296,2.1897574545112457,1
1.0613887528072063,0.16509953384639983,0.999128792894654,2.2876703447317746,1
0.700539497589761,0.1490017531318194,0.9967928316981547,2.394508448763858,1
0.6796796490958625,0.14747851368357703,0.9967784004452958,2.3895695562999784,1
0.8083724088289883,0.13709934764436563,0.9944302447267032,2.4587156265127175,1
0.9033469994613593,0.1409138393752386,0.9955005802955943,2.4279505531126477,1
0.8831970552562842,0.1350333797447281,0.994054479997583,2.466019814333991,1
1.052903673285484,0.1393576845395265,0.9949695264097963,2.4456749088461938,1
